-3.292 1.016 9.472 10.079 14.969 0.659
-3.387 0.868 10.030 8.878 22.312 1.311
-3.533 0.841 8.822 8.574 31.278 1.296
-3.236 0.998 7.994 9.208 19.815 1.117
-3.362 0.806 9.573 9.021 22.196 0.676
-3.011 0.734 4.917 3.761 40.756 4.966
-3.237 0.997 8.414 9.301 21.509 1.264
-3.096 0.92 8.964 9.589 12.507 0.495
-3.34 1.057 9.794 9.247 14.763 1.070
-3.227 0.926 8.271 9.092 22.099 1.375
-3.432 0.931 7.368 5.590 15.501 1.098
-3.064 0.943 9.631 10.044 15.282 0.970
-3.618 0.987 11.481 11.650 15.970 0.460
-3.016 0.997 9.454 11.103 20.992 1.374
-3.056 0.949 9.447 9.398 34.136 3.067
-3.349 0.912 8.119 7.882 18.008 0.986
-2.959 1.017 7.862 8.952 16.330 1.194
-3.138 1.012 10.457 9.779 19.761 2.138
-3.083 1.048 9.648 10.985 9.982 0.528
-3.254 1.095 11.347 14.108 6.668 0.178
-3.134 0.985 8.297 10.265 21.183 0.986
-3.248 0.97 10.263 11.174 15.747 0.588
-3.232 1.095 10.621 12.034 22.805 1.314
-3.096 0.908 9.461 10.551 12.487 0.417
-3.17 1.06 11.116 11.541 18.336 1.076
-3.342 0.655 6.878 4.544 23.527 1.212
-3.049 0.927 7.605 6.272 15.629 1.156
-3.298 0.891 7.698 6.632 14.862 0.957
-2.976 0.981 7.992 8.983 15.784 0.811
-3.307 0.957 10.363 10.247 21.231 1.397
-2.887 0.848 7.937 6.261 15.708 1.488
-2.972 0.954 7.985 9.138 16.310 0.906
-2.949 0.987 8.672 10.457 9.500 0.499
-2.935 1.131 8.641 10.990 28.758 1.932
-3.497 1.019 10.252 10.710 23.975 1.223
-3.144 1.019 7.258 7.855 14.166 0.781
-3.238 1.098 11.426 11.665 21.884 1.518
-3.399 0.995 8.979 9.626 14.601 0.623
-2.769 0.905 8.878 8.670 12.528 0.787
-3.461 0.91 6.945 7.230 23.031 1.459
-3.263 0.925 7.946 7.439 15.992 0.842
-3.35 0.971 9.733 9.655 13.569 0.687
-3.399 1.033 10.323 10.512 20.949 1.268
-3.212 0.977 10.271 10.990 15.801 0.766
-3.45 1.025 8.812 9.473 18.193 0.750
-3.351 0.94 7.222 6.491 12.442 0.578
-3.211 1.04 9.940 11.039 16.779 1.037
-3.688 0.91 7.141 6.707 23.678 1.396
-2.989 1.063 11.281 12.124 10.033 0.515
-3.654 0.917 10.574 8.991 15.162 0.834
-3.618 0.971 9.739 8.879 31.292 2.238
-3.57 1.017 8.563 8.344 22.771 1.567
-3.347 1.068 11.693 10.462 19.669 1.870
-3.343 0.924 9.760 10.746 18.200 0.678
-3.165 0.972 8.359 7.738 17.108 1.005
-2.876 0.966 9.597 10.209 17.115 1.042
-3.175 0.956 8.650 9.009 24.867 0.973
-3.042 0.916 8.046 9.371 10.336 0.310
-3 1.005 8.338 8.475 15.426 0.991
-3.458 0.971 10.451 9.721 17.361 1.003
-3.328 0.962 10.359 10.829 20.821 0.543
-2.781 0.978 7.542 9.554 21.841 2.007
-3.748 0.857 11.049 9.567 17.350 0.415
-3.064 1.015 9.224 10.916 11.367 0.692
-3.612 0.924 9.070 8.406 19.039 0.783
-2.492 0.765 7.663 6.612 11.102 0.877
-3.493 0.844 7.350 6.520 33.372 1.974
-3.174 0.979 9.553 10.557 17.928 1.046
-3.066 1.043 12.099 13.556 21.530 1.138
-2.908 0.775 7.192 6.809 19.217 1.019
-3.375 0.933 7.655 8.220 19.025 0.880
-3.559 0.917 9.123 7.885 17.490 1.232
-3.525 0.908 9.432 9.195 29.735 1.792
-3.415 0.885 6.906 5.410 15.371 0.876
-2.88 1.1 8.354 10.877 8.551 0.632
-3.398 1.043 10.330 10.830 19.031 0.972
-3.366 1.001 9.022 7.851 14.730 1.298
-3.548 0.933 8.488 9.333 10.095 0.234
-3.235 0.997 10.169 10.576 15.459 0.808
-3.636 0.967 9.497 8.468 16.760 1.016
-3.32 1.085 9.321 10.720 20.038 1.177
-3.262 0.926 7.162 7.523 20.128 1.391
-3.487 0.973 10.565 11.863 16.550 0.570
-3.074 0.965 11.332 12.167 15.201 0.835
-3.266 1.002 8.924 9.881 16.153 0.596
-3.191 0.918 9.991 11.175 22.047 0.907
-3.82 0.783 6.802 5.552 26.312 1.169
-3.593 1.012 8.742 9.016 22.378 0.510
-3.653 0.936 8.927 9.461 46.571 2.562
-3.073 1.095 9.923 12.209 14.672 0.651
-3.344 0.913 7.803 8.071 35.658 2.805
-3.384 0.877 9.920 10.181 16.225 0.504
-3.129 1.064 8.810 9.300 19.047 1.448
-3.512 0.956 11.379 9.839 16.522 0.882
-3.052 0.923 8.694 8.221 19.571 1.445
-3.155 1.039 10.155 10.850 19.263 1.092
-3.187 0.968 9.266 9.832 17.038 0.702
-3.635 0.963 9.286 9.394 23.259 1.010
-3.211 1.111 11.954 11.247 11.951 0.849
-3.06 0.981 8.551 9.190 19.513 1.622
-3.011 1.117 9.717 11.535 18.142 0.871
-2.786 0.972 8.709 7.838 12.979 1.500
-3.046 0.812 8.148 6.731 13.704 0.683
-3.149 0.953 9.325 10.102 19.504 1.478
-3.103 0.971 8.554 8.716 14.300 0.645
-3.523 0.861 8.793 7.201 13.364 0.465
-3.263 0.939 9.799 9.687 27.422 1.703
-3.035 1.111 10.547 11.161 22.279 1.344
-3.377 0.905 9.193 8.435 14.843 0.723
-3.346 0.988 10.019 11.030 9.246 0.315
-3.338 1.001 11.834 12.225 11.978 0.369
-3.202 0.845 9.832 7.035 15.225 0.859
-3.375 0.977 11.410 10.314 12.280 0.482
-3.229 1.084 10.191 11.797 16.798 0.838
-3.277 0.93 9.989 11.110 11.317 0.303
-3.02 0.988 7.345 7.504 20.387 1.573
-3.34 0.981 6.698 6.282 18.243 1.301
-3.204 1.158 16.216 16.685 15.527 0.536
-3.065 0.95 6.764 7.847 19.675 1.584
-3.174 1.009 9.727 10.283 22.623 1.197
-3.653 0.747 5.705 4.490 29.447 1.652
-3.049 0.969 8.028 8.927 11.840 0.533
-3.044 1.023 8.563 9.289 15.777 1.060
-3.514 0.786 6.325 4.929 40.969 3.102
-3.382 0.981 11.120 11.080 29.748 2.018
-3.458 0.971 10.893 12.478 14.865 0.375
-3.035 1.008 9.690 10.652 12.910 0.853
-3.172 0.98 7.125 8.210 17.347 1.322
-3.246 0.888 7.683 5.621 16.022 1.417
-3.484 1.056 10.035 11.207 20.184 1.273
-3.215 0.961 7.529 9.121 17.856 0.804
-2.97 1.039 10.731 13.209 12.041 0.451
-3.212 1.059 10.160 11.499 14.508 0.709
-3.436 0.946 9.525 9.612 12.443 0.448
-3.229 1.008 11.269 11.744 11.793 0.467
-3.505 0.951 10.318 10.537 18.838 0.693
-3.175 0.981 10.222 9.941 18.902 1.457
-3.145 1.129 10.591 12.174 8.641 0.298
-3.42 0.987 10.250 11.081 17.828 0.537
-3.26 0.971 10.607 11.409 15.151 0.516
-3.094 0.928 6.939 7.901 22.557 1.521
-3.145 1.051 9.054 9.528 17.152 1.046
-3.282 0.955 9.484 10.376 19.266 0.997
-3.209 0.96 9.768 11.044 18.133 0.890
-3.065 1.089 9.960 11.557 19.556 1.106
-3.603 0.963 8.340 6.743 17.472 0.972
-3.398 1.074 12.268 12.343 11.479 0.415
-3.156 0.919 7.029 5.345 16.625 1.727
-3.166 0.999 9.151 11.011 18.571 0.620
-2.688 1.048 11.127 11.853 8.929 0.764
-3.62 0.984 9.740 9.215 19.588 0.926
-2.878 1.125 8.610 9.357 21.171 2.076
-3.247 0.988 7.093 7.736 26.478 1.617
-3.473 0.958 6.399 6.471 23.784 2.211
-2.778 1.063 7.582 8.254 10.166 0.847
-3.158 0.939 7.980 7.181 20.300 1.388
-3.298 0.923 7.579 7.520 19.013 1.362
-3.495 0.928 8.503 6.794 17.566 1.173
-2.997 1.003 7.362 8.926 16.614 0.979
-3.092 0.947 9.300 8.056 13.912 1.142
-3.386 1.024 8.454 8.070 15.159 0.836
-3.689 0.916 9.048 9.834 16.274 0.586
-2.994 1.064 11.287 14.269 13.095 0.443
-3.553 0.878 9.542 9.425 25.870 1.137
-2.963 0.979 9.298 9.942 19.973 1.504
-3.25 1.014 10.180 11.156 23.061 1.361
-3.661 0.908 10.640 10.562 17.332 0.569
-3.018 0.906 7.770 5.826 17.220 2.012
-3.176 0.924 8.085 8.764 17.696 0.882
-3.727 0.867 9.760 9.526 20.245 0.503
-2.658 0.8 7.809 6.565 9.850 0.638
-3.561 0.906 7.315 6.889 19.250 1.223
-3.226 0.946 8.295 7.764 17.755 1.360
-3.084 1.071 8.884 7.987 13.058 1.158
-2.881 1.081 9.323 11.488 16.077 0.468
-3.078 0.983 8.992 11.058 25.743 0.960
-2.877 1.056 7.497 9.114 25.111 1.675
-3.221 0.941 7.007 7.640 19.268 1.025
-3.449 0.905 10.865 10.621 15.434 0.505
-3.07 0.91 8.433 8.699 11.585 0.636
-3.24 1.034 11.127 12.187 13.388 0.714
-3.553 0.85 9.153 7.329 24.937 1.215
-3.101 0.947 7.765 6.419 15.914 1.349
-2.666 0.833 7.391 5.938 13.068 1.475
-3.02 0.742 7.744 5.063 19.574 1.763
-3.533 0.887 8.479 8.751 24.409 1.075
-2.852 0.966 6.399 7.579 14.444 1.166
-3.326 1.027 9.741 10.639 23.445 1.005
-3.26 1.078 13.063 15.251 16.893 0.805
-3.408 1.019 10.046 10.091 19.806 0.909
-3.725 0.88 7.009 6.240 13.844 0.549
-3.38 1.074 10.253 11.103 16.295 0.666
-3.611 0.993 10.502 9.090 14.580 0.896
-3.105 1.005 8.998 11.256 24.098 1.471
-3.106 1.073 9.124 11.016 14.822 0.749
-2.589 1.033 8.173 8.095 9.361 1.478
-3.735 0.863 6.303 7.265 33.569 1.602
-3.183 0.976 10.500 10.923 14.425 0.501
-3.398 0.971 7.014 8.233 24.597 1.784
-3.227 0.974 10.604 11.369 27.894 1.666
-3.155 1.001 11.336 12.027 15.527 0.720
-3.188 0.931 8.145 8.118 22.419 2.038
-3.102 0.977 10.506 12.579 14.249 0.490
-2.729 0.988 7.884 9.355 15.528 1.242
-3.219 1.002 8.101 9.017 15.716 0.905
-2.891 1.06 8.594 9.675 15.503 1.735
-3.555 0.972 8.522 9.432 18.761 0.791
-3.197 0.893 8.245 8.202 18.874 0.936
-2.79 0.876 7.089 5.740 14.154 1.542
-2.881 1.028 8.752 9.157 19.729 1.596
-3.35 0.853 8.355 7.820 18.398 1.099
-3.623 0.98 8.455 7.924 13.251 0.837
-2.954 1.083 8.479 11.206 18.990 1.286
-3.67 0.935 10.841 10.684 21.549 0.553
-3.175 1.001 10.427 9.660 19.404 1.811
-3.649 0.955 11.890 9.323 16.472 0.785
-3.038 0.993 8.794 9.632 12.647 0.777
-2.71 1.101 9.571 12.423 11.886 0.898
-3.277 0.885 7.977 6.604 19.817 1.657
-3.361 0.998 8.180 7.534 13.179 0.793
-3.611 0.938 10.347 11.101 36.697 1.349
-3.299 0.924 9.843 11.824 17.214 0.374
-3.246 0.989 10.546 11.146 13.045 0.726
-3.05 0.987 9.412 9.219 14.395 1.178
-3.695 0.909 7.193 5.635 24.999 1.711
-3.232 0.981 8.782 8.954 8.118 0.316
-3.128 0.922 8.334 9.330 15.498 0.772
-3.301 0.988 9.081 7.849 15.511 0.763
-3.256 1.009 7.965 9.600 13.934 0.535
-3.033 1.007 11.324 12.498 14.276 0.674
-3.439 0.958 7.232 8.075 18.010 1.116
-3.08 1.106 11.538 13.202 17.361 0.901
-3.058 0.962 7.828 8.680 16.195 1.134
-3.128 0.948 8.497 8.403 16.162 1.099
-3.122 0.962 10.020 9.804 12.665 0.818
-2.847 1.024 8.874 9.689 10.541 0.901
-3.052 1.014 9.370 11.724 14.450 0.636
-3.591 0.856 9.101 8.128 23.098 0.828
-3.111 1.101 10.207 11.911 16.753 0.701
-3.076 1.039 8.656 9.068 13.875 0.772
-3.563 0.888 8.271 9.814 24.080 0.980
-2.89 1.031 10.709 10.948 11.946 1.333
-3.049 0.969 9.374 9.544 17.637 1.102
-3.59 1.012 9.809 9.472 19.098 0.911
-3.284 0.954 8.267 8.887 16.781 0.844
-3.011 1.055 10.685 11.033 8.858 0.584
-3.154 0.916 9.705 10.041 19.220 0.999
-2.959 1.088 11.115 12.656 13.359 0.635
-3.08 0.985 11.319 9.631 11.457 1.257
-3.572 0.965 10.628 9.957 20.796 0.949
-3.254 0.919 9.477 9.913 12.983 0.487
-3.44 0.994 9.876 10.136 18.921 0.896
-3.141 1.014 8.479 9.521 17.355 1.127
-3.269 0.949 9.027 8.793 15.418 0.889
-3.201 1.051 8.753 8.996 12.602 1.028
-3.589 0.975 8.903 8.332 21.771 1.694
-3.001 0.884 5.601 5.034 18.513 1.616
-2.953 1.059 9.866 12.626 14.816 0.691
-2.867 1.07 8.451 9.872 20.618 1.732
-3.627 0.971 8.101 7.803 27.885 1.586
-3.272 0.946 9.867 8.713 16.606 1.010
-2.775 0.768 7.071 5.404 15.571 1.559
-2.914 0.99 8.338 8.876 15.856 1.378
-3.661 0.899 7.938 7.864 17.741 0.678
-2.97 1.022 9.081 9.972 13.654 0.974
-3.371 1.03 8.771 9.475 19.762 1.067
-2.851 1.074 8.832 10.618 12.886 1.004
-3.308 1.118 11.904 13.227 16.983 0.436
-3.372 1.067 11.842 12.491 17.709 0.849
-3.328 0.951 6.743 6.092 16.745 1.332
-3.355 0.943 11.236 11.171 16.231 0.723
-3.158 0.866 6.411 6.272 20.316 1.563
-3.145 0.958 6.698 7.375 13.468 0.723
-3.434 1.033 10.199 10.352 13.747 0.672
-2.899 0.915 6.077 6.932 18.731 2.016
-3.147 1.009 7.202 7.759 13.104 0.976
-2.962 0.978 8.456 9.046 14.824 1.151
-3.261 0.799 7.504 6.838 24.319 1.223
-3.61 0.981 10.497 11.687 21.541 0.545
-3.338 1.029 9.879 10.134 15.645 1.023
-3.385 0.926 8.838 8.087 23.507 1.483
-3.574 0.909 9.643 9.013 20.882 0.983
-2.822 0.803 5.269 4.174 66.765 10.918
-3.26 0.986 9.642 10.162 13.726 0.499
-3.084 1.096 11.232 12.409 12.988 0.654
-3.458 0.898 8.104 7.479 21.459 1.499
-3.467 0.964 10.551 8.615 27.638 1.681
-2.938 1.128 11.584 13.977 13.873 0.502
-2.834 1.104 9.214 10.467 13.512 1.044
-3.48 0.817 8.657 8.260 17.851 0.473
-3.385 1.009 11.865 10.858 24.775 1.941
-3.359 1.048 12.000 11.909 16.355 0.845
-3.623 0.867 8.863 9.177 18.158 0.320
-2.772 0.853 8.713 8.162 17.249 1.358
-3.024 1.069 11.024 12.441 19.185 1.214
-3.233 0.962 7.257 8.307 24.133 1.947
-3.051 0.966 9.278 9.449 17.867 1.143
-3.166 1.067 8.546 8.687 15.584 1.289
-2.819 1.061 8.988 11.091 13.063 1.076
-2.986 1.076 8.870 10.049 13.113 0.974
-3.15 1.007 9.833 11.551 44.188 2.434
-3.273 1.023 9.450 10.174 16.957 0.847
-3.206 0.987 8.212 7.924 20.949 1.266
-3.334 1.009 9.260 10.241 20.376 1.185
-2.296 0.761 7.759 6.197 11.609 1.648
-2.897 0.95 9.118 9.372 12.260 1.296
-2.891 1.021 8.469 8.547 16.014 1.766
-3.194 1.016 10.167 12.436 34.280 1.799
-3.221 1.049 11.208 11.139 20.548 1.361
-3.617 0.896 8.712 9.274 24.457 1.053
-3.02 1.015 9.123 10.053 11.551 0.699
-3.013 0.886 7.813 7.291 15.557 1.030
-2.692 1.002 8.241 8.554 19.536 2.140
-3.441 0.994 10.073 8.276 16.225 1.530
-3.405 0.917 9.172 10.175 14.686 0.416
-3.205 1.014 9.942 11.247 17.126 0.477
-3.457 0.868 8.958 8.393 13.720 0.502
-3.099 1.024 8.107 9.270 16.382 1.085
-3.131 0.972 8.247 7.135 16.350 1.417
-3.577 0.866 9.338 8.242 12.949 0.423
-3.246 1.071 10.257 10.278 13.525 0.858
-3.165 0.968 7.018 6.873 21.516 1.637
-3.599 0.968 13.597 12.906 22.373 0.954
-3.169 0.955 8.488 8.901 16.982 1.180
-3.045 0.984 9.844 9.184 14.460 0.904
-3.181 0.994 9.808 10.110 14.936 0.823
-3.239 1.025 9.464 9.246 14.745 1.489
-3.124 0.947 10.978 10.597 16.463 0.979
-3.187 0.958 9.054 9.027 11.033 0.739
-2.969 1.107 11.736 12.892 17.076 1.120
-3.189 0.94 9.566 9.547 17.671 0.745
-3.302 0.922 6.770 5.730 21.723 2.029
-2.995 1.02 10.836 12.680 12.563 0.541
-3.642 0.962 8.778 10.053 25.969 0.839
-3.171 1.075 12.074 12.387 11.204 0.727
-3.34 0.793 6.091 5.466 23.283 1.582
-3.415 0.927 8.171 7.319 34.483 3.775
-2.722 1.127 9.684 11.434 11.829 1.263
-3.289 0.751 6.233 5.116 28.969 1.560
-3.131 0.901 9.651 8.841 16.955 1.062
-3.029 1.077 8.376 9.511 23.340 2.112
-3.333 1.118 11.114 12.533 12.461 0.447
-3.131 0.949 8.429 9.075 17.047 1.217
-3.178 1.099 10.750 10.752 13.846 0.906
-3.736 0.867 6.743 6.818 20.370 0.869
-3.571 0.971 12.230 12.905 15.806 0.338
-3.159 0.959 9.755 8.278 16.153 1.436
-3.386 0.937 7.789 8.057 26.319 1.159
-3.186 1.04 8.917 9.611 14.313 0.834
-3.034 1.034 8.421 9.305 17.818 1.358
-3.149 1.074 7.791 7.795 16.184 1.616
-3.086 0.958 9.348 9.639 11.536 0.541
-3.627 0.978 10.376 10.157 19.512 0.775
-3.626 0.976 8.604 9.601 23.185 1.175
-3.086 0.956 8.686 8.904 17.772 1.624
-3.311 1.006 9.412 10.268 15.643 0.653
-3.247 1.001 7.618 8.248 15.766 1.117
-3.07 1.047 9.682 11.653 18.928 0.840
-3.322 0.85 8.844 7.379 15.355 0.662
-3.685 0.893 8.517 8.490 21.418 1.042
-2.578 0.899 8.523 7.371 14.300 1.931
-2.999 1.016 9.089 10.465 18.596 1.007
-3.09 1.112 13.161 14.868 14.775 0.548
-3.398 1.044 9.831 9.762 19.337 1.488
-2.859 0.896 9.916 8.185 11.694 0.762
-3.225 1.014 9.834 10.436 19.197 0.912
-3.206 0.993 11.490 11.238 10.380 0.522
-3.065 1.003 12.452 13.950 18.520 1.136
-3.158 0.784 8.896 7.430 21.576 1.311
-3.306 0.969 8.512 8.206 13.401 0.664
-3.318 0.94 9.138 9.114 14.720 0.684
-3.094 1.013 9.937 10.607 22.707 1.426
-3.467 0.986 9.574 8.381 17.367 1.105
-3.579 1.016 9.163 10.330 19.913 0.973
-3.669 0.911 9.119 8.609 17.696 0.404
-3.515 0.919 9.639 9.275 20.181 0.723
-3.475 0.897 8.721 7.639 19.153 1.075
-2.935 0.923 7.559 7.107 18.154 1.631
-3.376 0.826 6.846 5.487 13.176 0.607
-3.299 0.962 8.785 9.483 16.427 0.895
-3.001 1.078 12.127 12.853 22.924 1.588
-2.335 0.79 6.202 4.840 27.869 5.456
-3.112 0.877 8.023 7.794 14.623 0.811
-2.811 1.051 10.329 13.561 15.771 0.548
-3.403 1.055 11.932 12.977 12.580 0.639
-3.317 1.063 8.542 8.907 15.650 0.853
-3.384 0.89 8.097 8.428 30.718 1.269
-3.151 1.014 10.127 11.006 13.300 0.572
-2.993 0.923 7.343 8.072 15.072 1.091
-3.128 1.087 10.544 10.499 15.569 0.804
-2.774 0.578 6.109 4.246 25.508 1.903
-3.452 1.07 13.184 13.127 17.938 0.860
-3.339 0.926 10.655 10.520 16.753 0.741
-3.447 0.857 9.040 8.395 15.782 0.550
-2.99 1.05 9.350 10.193 23.908 2.244
-3.427 0.984 10.555 9.608 16.900 0.993
-3.588 0.966 7.925 7.718 21.130 1.338
-3.171 1.009 7.899 8.366 17.153 1.277
-3.099 0.972 7.758 7.705 13.397 1.145
-2.985 1.026 10.559 11.732 23.345 1.787
-3.143 1.033 6.901 7.098 18.468 2.184
-3.321 1.025 9.920 11.377 14.379 0.380
-3.442 0.956 10.524 10.866 15.679 0.485
-3.039 0.985 9.042 9.288 12.767 0.726
-3.295 0.967 9.612 9.190 9.754 0.351
-3.53 0.98 11.933 10.150 11.371 0.396
-3.308 1.007 11.162 10.667 18.600 0.940
-3.39 0.961 11.367 10.996 18.348 0.709
-3.005 0.919 8.662 9.389 17.208 1.057
-3.223 1.075 9.819 10.888 16.007 0.940
-3.19 1.024 10.411 11.305 18.868 1.011
-3.247 0.999 9.498 9.007 17.093 1.223
-3.367 0.932 10.396 10.189 19.604 0.928
-2.825 1.037 8.984 9.677 18.020 1.743
-3.273 0.994 8.335 9.556 12.449 0.632
-3.534 0.947 11.270 9.699 23.998 1.388
-3.28 1.001 9.308 10.585 21.268 0.999
-3.148 0.97 8.058 9.021 15.618 0.792
-3.534 0.936 7.404 7.636 23.459 1.428
-3.397 1.067 9.480 9.736 14.950 0.626
-3.057 1.122 9.976 10.524 12.841 0.950
-2.99 1.021 8.535 10.910 20.181 1.144
-3.01 0.916 8.555 8.618 14.040 0.894
-3.307 0.893 6.795 6.859 22.306 1.459
-3.244 1.015 10.446 10.300 15.241 0.624
-3.171 1.027 10.400 12.627 18.909 0.828
-3.191 0.907 6.702 7.596 12.605 0.639
-3.23 1.083 8.949 10.195 16.203 0.903
-2.681 0.884 7.081 7.340 13.457 1.292
-2.87 1.102 10.567 12.135 14.509 0.952
-3.205 1.045 10.272 10.644 14.748 0.962
-3.333 1.079 8.869 10.677 27.323 1.490
-2.961 0.866 6.643 5.729 16.032 1.372
-3.587 0.903 9.326 8.825 19.243 0.730
-2.98 1.003 9.647 10.854 15.467 0.812
-3.182 0.962 8.755 8.070 14.895 0.869
-3.243 1.127 9.609 9.803 15.233 1.341
-3.582 1.022 12.696 9.709 17.900 1.430
-3.039 0.993 9.872 10.660 13.844 0.604
-3.295 1.178 14.532 16.055 10.252 0.513
-3.26 0.954 9.073 9.643 22.283 1.150
-3.512 1.027 10.034 9.825 19.443 1.357
-3.536 1.063 9.141 9.309 20.490 1.433
-3.314 0.92 6.712 6.521 22.319 1.317
-3.671 0.932 7.638 8.761 28.917 1.359
-3.101 0.968 7.779 7.600 20.486 1.663
-3.659 0.902 9.686 8.777 22.572 0.652
-3.248 0.855 6.614 5.688 15.790 0.845
-3.208 1.04 8.733 9.382 15.470 0.966
-3.369 0.953 9.774 9.676 14.604 0.640
-3.37 0.909 8.764 8.698 17.815 0.894
-3.34 0.962 7.597 8.595 20.829 0.962
-3.363 0.773 6.622 5.494 31.772 2.240
-3.386 0.979 9.730 10.121 15.820 0.586
-3.194 1.073 9.723 11.696 18.915 0.703
-3.002 0.722 5.353 3.781 35.239 4.189
-3.146 0.883 7.240 7.763 16.922 0.817
-3.103 0.662 6.229 4.735 28.454 1.525
-3.767 0.837 7.066 6.361 23.697 1.253
-3.345 0.969 11.311 11.884 17.241 0.581
-3.097 1.049 10.223 12.705 13.763 0.334
-3.085 0.932 8.569 8.518 13.888 0.912
-3.399 1.065 10.302 11.085 14.839 0.463
-3.112 1.112 9.941 11.685 14.592 0.995
-3.325 0.999 11.998 10.962 14.720 0.726
-3.405 1.001 9.894 11.127 14.967 0.462
-3.021 0.993 9.173 9.296 12.205 0.798
-3.025 0.913 9.699 10.492 27.032 1.601
-3.3 0.97 9.598 9.448 16.287 1.038
-2.999 1.038 10.677 11.844 11.450 0.391
-3.41 0.842 9.890 10.011 20.910 0.658
-3.085 0.883 7.167 7.368 20.371 1.608
-2.959 1.07 9.238 10.554 10.035 0.618
-3.16 0.99 11.703 11.156 13.889 0.927
-3.239 1.051 9.499 10.067 16.390 0.916
-3.24 1.062 10.541 11.145 23.080 1.486
-3.264 0.933 6.986 8.053 15.049 0.763
-2.964 1.108 10.243 12.159 20.519 1.480
-3.107 0.903 9.292 8.912 15.154 0.677
-3.556 0.838 8.812 9.447 20.216 0.501
-3.377 0.92 7.841 6.996 24.498 1.727
-3.004 1.034 9.399 8.780 10.383 0.963
-3.172 1.026 9.745 10.006 19.596 1.956
-3.683 0.92 9.600 9.264 25.758 0.979
-3.418 0.999 10.186 9.386 15.675 0.780
-3.417 0.916 10.083 7.842 13.241 0.525
-3.322 0.896 7.240 6.581 14.309 0.956
-3.324 0.972 9.289 9.959 13.892 0.515
-2.926 1 9.884 9.111 15.504 1.062
-3.769 0.835 8.101 8.005 23.160 0.802
-3.342 0.927 7.175 7.495 21.338 1.405
-2.942 1.009 7.769 8.916 14.640 0.960
-3.248 0.975 8.730 8.820 15.375 0.681
-3.639 0.965 12.387 10.450 17.649 0.807
-3.414 1.01 11.160 10.873 13.959 0.588
-3.034 0.893 7.091 6.442 10.123 0.564
-3.066 0.803 6.643 5.499 21.325 1.666
-3.472 0.933 7.355 8.595 16.122 0.711
-2.922 1.001 8.208 8.731 13.295 1.017
-2.722 0.922 9.115 9.049 9.872 0.883
-2.92 1.033 9.887 9.895 14.031 1.024
-3.171 1.05 9.966 10.800 18.320 1.021
-3.333 1.034 10.594 10.909 16.448 0.870
-3.304 0.839 6.406 5.608 24.478 1.972
-3.103 1.031 10.737 11.163 14.289 0.827
-3.072 0.949 8.993 9.201 13.525 0.816
-2.878 1.056 9.355 11.126 21.998 1.727
-3.658 0.858 8.685 7.583 20.352 0.696
-3.306 1.064 10.811 13.387 7.991 0.234
-3.556 1.047 10.150 10.506 19.558 0.879
-3.233 1.032 8.840 9.588 18.653 1.099
-2.799 0.593 6.326 4.510 29.130 2.212
-3.155 0.941 7.722 9.022 18.658 0.891
-3.009 1.041 8.845 10.485 11.653 0.684
-3.153 0.987 7.917 7.815 24.656 2.336
-2.828 1.094 9.035 11.367 16.935 0.876
-3.14 1.024 10.137 9.582 20.687 1.750
-3.073 0.968 9.499 10.076 16.421 0.788
-3.035 1.083 9.533 10.347 12.561 0.687
-3.249 0.946 8.720 10.722 24.543 1.105
-3.434 0.946 9.200 9.115 16.079 0.824
-2.7 0.957 6.403 7.118 18.681 2.133
-3.337 1.077 10.573 9.976 16.674 1.280
-3.185 1.002 8.881 9.468 16.588 1.132
-3.629 0.975 10.435 9.920 25.695 1.295
-3.139 1.082 9.723 11.928 19.051 1.068
-2.937 1.205 12.837 14.875 9.621 0.559
-3.231 0.994 8.876 9.759 14.079 0.615
-3.624 0.908 7.228 6.531 30.664 2.456
-3.431 0.9 7.987 8.583 18.585 0.690
-2.588 1.065 7.691 8.586 11.757 1.574
-3.021 0.998 11.311 11.770 16.197 1.016
-3.64 0.939 11.434 11.015 17.465 0.680
-2.803 1.07 9.243 10.099 14.307 1.399
-3.363 0.923 8.972 8.299 18.263 1.167
-3.294 0.915 7.040 6.940 34.222 3.595
-3.621 0.925 10.218 9.851 23.540 1.042
-3.428 0.947 11.043 10.939 23.032 0.670
-3.193 1.06 8.801 10.327 14.428 0.912
-3.181 0.963 9.193 9.760 21.367 1.166
-3.584 1.013 11.723 10.985 23.076 1.138
-3.652 0.949 7.783 7.885 22.414 1.322
-3.518 0.869 7.568 7.105 27.256 1.827
-3.368 0.878 6.263 6.444 25.855 1.734
-3.495 0.963 10.871 9.683 15.095 0.789
-2.808 0.959 11.881 11.369 9.330 0.522
-3.021 0.884 7.571 7.290 18.591 1.139
-3.254 1.019 9.927 9.367 14.552 0.858
-3.494 1.033 11.430 10.906 19.485 1.344
-3.318 0.96 9.498 9.425 17.268 0.919
-2.856 1.107 9.906 12.112 19.744 1.478
-3.029 1 10.095 10.267 15.359 0.950
-3.221 0.942 8.106 8.860 21.587 1.516
-3.313 1.019 9.515 10.238 12.618 0.527
-3.741 0.861 7.226 6.845 25.431 1.536
-2.972 1.094 9.923 11.727 12.683 0.830
-2.861 1.096 9.152 9.924 16.319 2.218
-3.669 0.935 10.434 11.027 15.909 0.502
-3.126 0.99 8.791 8.874 17.860 1.649
-2.98 1.039 9.036 11.556 24.867 1.214
